Com1,Com2
9.274033,-52.66123
-80.06321,-37.85632
-38.07615,-6.6921587
-18.136566,-50.981487
-12.946697,-8.029147
-8.988048,-55.602226
15.728479,21.8089
-54.493595,-34.75379
-20.256178,-40.474384
21.462858,30.040308
-49.953743,-42.596043
59.52947,-37.263306
-18.332762,-85.28161
27.61527,47.939743
-0.7635855,76.41141
42.99941,22.74722
84.92494,21.389812
-43.76718,-54.644775
6.2978697,-99.540726
39.312977,26.987011
-23.3691,0.24862248
-73.74733,41.380875
73.04541,39.18109
-13.272313,53.549587
24.269785,-5.386038
79.792885,-15.357303
46.323772,-33.218887
57.697067,-39.174477
21.183495,-12.97677
5.6264014,-1.2076743
42.592747,70.66416
-23.676825,20.450933
-17.97254,-52.929832
-22.946432,-40.744453
-13.251435,-8.279884
-30.54508,12.926789
85.54251,20.97468
-0.09086441,-102.40096
6.9732037,-54.131115
20.764133,27.510988
-38.27806,10.300394
-62.850277,-7.4513893
65.46575,51.27016
-32.74991,9.481471
54.146057,63.378056
-3.0373373,-63.413013
88.5873,-10.214869
-11.628331,67.518684
46.396946,-26.511011
-26.549347,-44.651527
-71.91785,19.389017
46.146305,-23.220942
21.600885,-64.44483
40.57725,14.372569
-42.28291,11.511294
13.844104,-22.793102
-85.05408,15.174652
-62.635662,28.579145
-23.130049,-40.57558
-54.566296,16.901222
7.462403,-17.49993
61.463676,1.0957589
18.041811,91.411964
38.645138,-67.562614
-78.47609,24.548012
-97.75872,-21.386255
-30.257664,84.262764
-37.128307,-13.316231
53.330772,13.4552355
31.511988,-30.75466
-99.44397,-18.831871
52.71615,40.200146
53.00094,-79.79345
-69.271416,-44.487038
27.516508,44.333706
-84.81446,13.04172
-9.765564,32.3591
70.75756,-63.278427
-9.884008,12.158182
-72.74051,-44.582825
3.6276941,37.57489
10.200629,-70.150055
-26.983698,-12.091086
45.860073,-23.46568
53.57642,41.10711
41.080677,-17.646503
17.107502,-0.5718947
-2.7261457,-32.834785
16.718594,22.672277
3.205684,25.083813
-3.7106802,85.39312
-79.29591,54.73423
27.840593,-37.43133
23.844923,-63.903465
46.341553,-6.254048
-21.545708,21.253471
65.86856,-54.204662
5.9158974,-52.18337
8.775702,71.21949
77.51437,28.375788
-6.0279293,99.09363
-82.26257,-41.883434
76.79801,-15.943482
-1.9924635,35.775036
46.315308,15.757829
92.919075,-10.907272
-51.257946,41.321728
-99.9853,-7.4827714
-11.318643,1.733277
-9.817513,-28.679134
77.74207,27.166573
44.47284,-13.655919
0.8613454,-63.25698
-26.834803,-53.596973
1.5763208,36.45135
61.616146,-1.9225888
-79.45129,7.0022182
20.41748,-97.29757
21.427748,47.941784
15.773426,90.55046
-24.214329,-54.976727
33.52462,58.9721
-78.983864,54.73336
-11.455003,64.73504
-29.80025,85.80836
84.15567,13.901924
-69.39598,25.25585
29.42122,20.713163
-48.199535,8.443676
-2.491054,37.426464
-73.75313,8.025717
2.4698884,-34.522263
21.476917,47.49803
40.562714,-16.878984
44.140095,46.814903
-26.436447,44.223175
69.856865,44.427364
1.8388498,-94.34289
48.57681,-34.102184
2.6213427,-25.68878
29.723557,20.367466
56.070946,60.429943
-12.441527,37.367893
36.54312,-1.9954636
-6.2461658,97.545456
95.13708,-8.873531
14.172518,-45.11359
-57.67413,23.745646
-30.820822,49.119766
-10.39823,69.38824
51.48191,14.4183655
-14.045473,36.06222
91.46795,-10.1177845
95.24167,-8.395007
-25.527802,-60.020504
26.413174,86.67212
-77.40632,8.034486
-5.144382,-19.48314
39.81978,-56.308132
-4.437795,77.826965
24.480606,88.13222
-33.286343,45.482193
2.8144078,-24.301495
30.582695,19.713848
21.43245,29.920906
33.874897,81.939285
91.66239,0.6657019
-10.203953,5.453768
64.45458,52.770294
1.9042733,36.399532
23.883192,-63.690956
69.72196,43.83038
-58.83828,-4.0863857
-69.3395,-71.12431
3.6932712,53.64425
-13.170247,-79.79498
55.5867,62.88567
27.599009,64.32065
35.95366,0.3399069
95.3191,1.1500964
29.067446,-39.96288
4.186875,-55.00782
21.38106,29.683613
3.1620212,0.111580886
-42.671192,62.3907
-90.51525,-7.125681
94.82064,-6.279354
-64.08838,-50.731396
2.8848557,0.29359132
-74.89339,-16.817932
53.68523,37.32151
39.602066,-2.138048
-38.20453,-6.7354765
-29.511114,13.551058
59.668262,-37.873367
76.98044,-57.70428
-15.457426,-38.165966
76.70899,-16.12805
14.403504,23.67018
-8.312986,-55.745163
-0.040224276,-95.870544
25.13701,48.37485
-33.608833,-76.61546
-31.06939,10.120386
-40.25611,-17.070993
79.940315,33.060154
-32.08956,48.654335
-59.118046,54.515907
3.1892633,-15.529292
7.853956,-53.155033
-57.127666,23.392595
-29.225815,13.256495
9.554152,60.139053
-51.303814,-55.859913
-44.59212,21.509085
-17.402658,-53.267372
76.52484,34.538654
5.9940014,-72.05122
38.315857,-59.695797
-48.37976,-34.4769
41.60418,-15.733101
-63.78566,-48.068962
38.57717,78.62254
84.09937,13.88472
66.92581,-12.888061
71.344505,-64.14914
-73.1732,-26.452915
22.023848,1.6418216
-57.213646,23.449316
-75.83514,-11.573839
-65.06438,22.9373
94.72374,-8.763227
18.041328,88.96768
85.34867,-13.989965
10.290368,-12.908448
17.238104,2.8336616
-73.92104,7.9728255
-41.28403,-20.020067
81.38528,-32.149258
-35.67517,8.263219
-49.34441,50.78015
-51.684986,41.835896
7.8172626,67.75068
90.96337,-9.558918
-45.054295,-55.21383
-20.093983,-37.887577
-5.7353864,86.33811
23.608028,-72.77997
89.571724,-11.896415
7.9204807,-53.57374
-3.6319566,83.21131
81.913315,-39.03665
76.01866,-32.34279
-0.7181851,-69.342804
-18.58548,-24.846653
-62.687534,-6.874891
44.155075,46.859764
-85.608574,13.277912
-6.1628814,56.341404
0.81044763,-32.566544
-45.58856,79.33358
-73.95598,41.471386
-38.43485,-21.419441
-33.166645,-75.93205
40.746853,47.61484
11.682851,-92.098564
-49.07908,-20.585623
-31.433912,10.349457
-18.0417,-27.178001
34.795216,12.730628
42.578327,70.357124
76.72371,-56.170288
-26.97152,-12.025758
30.691166,90.134575
-34.575077,-2.3290474
9.105307,-38.336876
-44.434593,-53.336494
-5.8601074,-37.055943
47.28438,-40.654232
-16.289057,85.4806
24.05561,87.69986
-24.792656,23.316406
-91.32341,8.366003
60.315662,58.036667
6.0084877,-0.40834028
-45.44675,10.003184
53.211617,-77.360016
17.958752,7.5774736
75.51369,40.3553
-81.709335,12.200837
48.429756,-33.527126
2.8214571,13.366788
94.19817,-1.850936
-55.62576,-32.9269
84.679726,17.755539
28.262003,64.133896
11.309204,-44.62935
8.6621685,71.24857
24.300556,-5.2992477
-63.534866,-50.648922
-79.68718,18.129278
-56.44314,-32.854813
1.2296598,-48.059013
-23.0517,22.350397
-51.603996,76.71502
13.205702,-23.165928
63.24343,24.67767
21.61539,-13.793793
61.37528,31.196264
-83.09618,23.857038
-61.196754,10.629116
82.98051,-36.01703
-7.3560505,7.7598095
20.19108,66.81786
-63.88566,-47.813824
-84.96019,15.509253
-44.265934,81.09511
-8.612818,1.7465965
94.35406,1.9609299
-28.910568,11.399039
-49.258667,-35.675056
65.627045,-11.428406
-36.39344,-77.875114
20.962347,-66.33106
81.18931,-31.957588
-69.59682,-70.71719
17.643316,3.4267004
37.749096,-73.65727
2.5960202,-14.55582
-11.534784,10.563188
3.2061665,-20.073236
28.366537,24.760555
42.333954,-13.952399
-53.233463,22.246094
-36.789154,80.33958
21.250635,-51.391293
69.854225,44.418148
90.978874,-9.603525
31.874424,80.41092
14.550997,-25.643003
-0.6824829,-47.82767
-15.124928,-37.244946
64.20232,24.634989
-3.4389808,20.844456
15.680252,-98.095314
84.749146,12.951597
-24.21504,-79.990974
21.56486,-97.37906
3.5163684,-55.604004
-45.051163,21.665718
13.737047,-23.596968
18.533667,90.93753
63.092392,-3.97299
-0.49828768,-62.05017
-29.74871,24.37042
-51.60402,76.71496
3.9045987,-19.104424
26.316374,-64.53255
7.135116,-55.784805
-18.373297,-24.40813
84.77166,9.758767
-16.300117,33.060177
-52.18737,76.22391
-34.8324,-90.23518
-63.12138,-47.99356
64.14969,52.937428
-5.201312,-46.422222
-62.670776,-6.8717575
-35.344208,-3.5839765
-36.662582,-10.1009865
-10.025154,9.323506
-41.484745,-14.790799
-2.8816812,54.77325
39.413235,-2.5848634
34.793945,13.063188
0.6229266,-96.65997
63.35449,3.1089606
1.7335345,77.00243
-49.774006,-20.280094
38.1989,-59.763504
-32.53589,82.03004
-41.79494,11.301419
-9.566635,1.178148
-1.6668307,-68.918564
-11.799322,67.40934
-24.720802,-4.4308763
-63.121323,-47.99365
-54.515583,24.69961
51.978275,67.11831
-17.89271,18.33675
46.93003,-41.139553
-41.60425,-19.826979
23.73771,-48.58663
14.129311,-23.862448
45.591415,-5.979194
-35.443996,24.117825
38.830566,-67.745605
7.5082784,-55.070953
1.0694364,36.435116
-48.995438,7.015442
13.357886,-43.589333
-25.980257,-44.654034
-55.031063,16.387726
-11.541213,-9.419559
61.702713,56.068592
-3.1975296,85.63884
-26.572931,-59.656082
-32.535854,82.02995
-24.827383,-3.325865
71.01219,-64.555016
-71.0847,-45.71142
-31.809092,85.86881
-14.935685,83.34837
78.539566,32.37403
75.77909,33.134686
-11.935187,54.458546
-79.59904,7.056674
13.758392,-23.211885
95.53486,1.3212668
17.107567,-0.5722194
-29.560703,-45.57048
-60.741917,10.318819
-62.606915,-47.96706
60.27646,32.603012
6.803948,-71.79834
38.49508,-54.52257
-97.90962,-22.559187
14.257167,-39.22348
-35.42889,6.389236
-4.806891,-45.861042
24.951206,87.15974
61.905445,-5.7473564
36.134434,78.12147
11.687858,34.2952
31.914915,-34.339508
66.118065,49.971996
58.067116,-36.928696
6.0329585,-99.15407
-9.464449,-39.13983
59.134987,-37.302006
-66.97507,-7.0886497
64.212006,-10.039123
14.202883,-45.118404
41.650314,-15.626148
38.863445,-54.369812
76.98043,-57.704285
78.37566,32.165073
96.1484,-0.6176247
20.27532,27.310194
44.92925,10.28214
-68.1878,22.24647
81.08415,-31.79861
-4.570139,-3.7835093
2.1437194,36.486366
-51.722813,25.125391
-55.90637,22.706928
0.3436287,-60.675407
-31.728624,4.954634
-58.59915,52.297783
53.16552,41.43365
5.2244596,-70.684166
15.726172,90.15244
-35.259087,24.049236
78.93332,26.876213
1.2852105,-90.7617
84.62742,13.991626
-27.646952,45.31219
2.4335618,36.714226
-81.95832,14.509386
24.812449,-6.4596643
-30.436768,86.264824
-59.289505,-2.6749597
-9.151112,-47.13113
-77.88954,56.408455
-77.08751,-19.542282
-29.865967,12.026036
34.800003,13.091965
-5.587356,-3.805007
48.47578,-33.640507
9.36745,-59.372395
-85.67182,46.674477
21.953747,19.056236
-58.81123,-68.84033
39.536964,87.94261
76.28119,34.327595
2.2590792,34.280727
19.275925,64.79686
40.442513,11.027508
64.77899,24.984013
-40.162373,66.53782
-42.518208,-85.172035
-39.451237,24.146227
-17.73547,-86.55555
34.40034,-9.947736
-52.594566,-27.715952
5.6544576,53.606533
16.784449,88.33393
-52.821606,19.113543
9.395063,-12.688473
-80.06338,-37.856113
39.809013,10.716403
-50.997112,25.284441
0.7312041,82.64399
-0.04065756,-95.870804
15.655332,-97.99714
81.95784,-35.108826
-5.6908007,-2.7656834
-54.10182,16.398354
-17.449938,20.098352
-18.628527,-24.00249
-7.8829994,-33.78651
46.57508,-26.83233
-23.105667,-40.54031
-14.741571,-78.95077
6.3971324,-67.409004
-79.42851,-38.639946
-51.563843,80.02538
-32.803,82.22116
18.059177,89.14847
-70.297264,24.806337
10.211024,65.328926
-5.0537653,-24.058336
14.881588,-39.65527
1.7992637,-15.283734
-1.148503,-101.90234
20.333153,29.186438
-13.583155,-38.829666
-11.478129,53.091618
50.435936,41.867332
-18.86987,-40.54252
4.1198835,1.7679837
63.10225,-3.712417
1.5119562,-20.040375
20.958673,30.96936
-41.096836,25.876001
9.183328,-59.425137
-18.554289,-97.56927
-51.190094,-29.940664
8.660049,-65.107
94.99336,-8.230933
-0.15645559,40.060123
37.93387,-19.92997
8.600949,-65.88554
-92.664024,7.7353907
-28.153898,-8.868357
-18.552038,-97.56905
39.39462,48.474792
-58.99614,52.500923
7.6707006,-61.51153
48.40148,-33.36237
64.95124,-57.4419
-24.878588,-59.691353
-52.471226,-21.29353
-16.191803,-61.459232
77.18975,-56.681362
59.52943,-37.2633
-66.13404,26.411314
72.96911,-14.877187
-53.46781,-27.725258
8.530788,59.95132
-38.699814,10.496022
13.919888,-23.594675
43.12081,-12.194343
-52.113018,-42.512516
-54.13082,-26.626842
11.671043,33.3877
-39.182793,64.61375
-42.18893,62.61599
8.5304985,67.64777
-91.235306,8.359566
17.010286,5.541403
-2.4733727,55.996273
-62.52997,25.520319
-54.00079,-45.937035
-49.797626,43.439278
57.091892,61.223248
5.599353,-1.2445796
-25.523735,-60.120186
-38.9491,-17.50415
-29.18689,43.36454
-5.5193257,-39.804195
-2.0619042,-62.984295
34.98647,47.63782
11.420981,-90.99876
24.007019,17.883102
-23.528442,-56.962597
-19.764132,-43.849392
21.010677,28.021696
-38.61347,-10.156364
2.748296,-21.399332
12.487976,5.125898
-22.358328,-39.6135
-77.60225,54.209057
53.211212,-77.36121
84.461975,17.669607
-30.69558,25.254152
-37.960728,63.970394
-82.69024,17.934147
-65.031166,22.89444
-39.453773,-21.188837
-78.170006,-21.545454
-1.5796608,-69.65053
59.678722,3.915607
-22.118015,75.64802
-22.04216,49.73742
-14.322465,34.983334
5.0556707,-33.319283
-39.256214,-17.33787
-70.78775,21.5199
-70.19029,-8.800414
-61.09193,10.520657
13.2174,67.399475
-22.893845,-57.21
-73.49417,-45.457558
-20.726986,-39.57922
36.55558,-2.0638027
-13.119861,35.618103
-43.852585,-53.612255
53.361557,13.434115
-44.367565,28.132658
-17.580973,-30.258871
55.274345,8.645861
-1.4835044,35.946262
0.6910007,-91.38276
43.05996,-13.4765625
-44.510452,63.284508
-15.603472,-27.250471
1.0523717,36.61061
-22.467974,-57.130535
-77.944405,56.635612
34.231842,90.7974
7.266031,-54.266068
20.185099,66.82106
-60.556004,10.842159
22.90511,-63.87911
33.560944,-16.404984
-48.963184,-42.550133
-66.762436,10.607234
-84.78185,13.216087
-73.257835,-9.631637
-53.242805,-45.833023
51.371735,14.468793
48.150078,-34.44799
-80.406715,24.562338
17.50524,54.145992
58.897606,7.5155864
-76.90905,-21.169302
-31.473612,67.356834
39.038433,-1.55714
-16.193161,84.066956
63.70904,-6.3754926
5.640632,27.459494
-22.825455,51.484257
50.365067,41.992306
-1.3047752,52.97737
-39.854584,-20.689047
0.7417577,4.5031514
-20.62586,-51.43662
-35.412247,6.329121
33.677147,91.69909
-49.55038,-40.20619
58.37576,38.303413
-45.054295,-55.21383
22.393017,-28.908514
57.043037,11.005844
6.982598,-53.66262
-0.30532068,17.381487
10.396835,-35.316315
40.3264,26.964815
38.880386,60.682552
66.439514,51.07093
11.101922,-58.276745
-73.64065,-8.617165
-10.909861,1.5979277
-73.166725,-21.0072
9.777761,67.463326
-6.7940993,-39.417427
-87.79881,47.57649
-18.385557,-8.323709
-62.133698,23.584656
0.657329,40.313427
-29.551254,50.79418
-75.42058,-11.284414
-37.798424,20.444622
-56.98148,-45.999096
35.05791,-55.90188
-58.006527,12.886408
-57.36583,23.596327
18.281506,91.63431
-74.96554,-10.930067
16.10551,20.671799
71.15728,40.967815
36.519497,-1.8874611
59.52946,-37.2633
41.846394,-15.187907
5.1768527,-15.915866
-80.072914,17.844336
13.502701,-42.225224
-54.117283,77.73844
20.239376,-11.885473
-4.4344845,82.698135
-1.2187183,36.741528
12.574139,55.32466
41.635372,45.486843
49.007336,45.152435
-33.16673,-75.93194
-48.118126,-42.5418
40.91856,25.588133
6.293926,-99.52674
42.162495,21.410608
23.843094,-64.041405
67.54766,50.808903
5.8997803,-1.3424138
-17.693354,-30.06924
59.479774,-72.9514
-74.89536,-16.821354
-10.194878,5.499469
10.106312,65.372086
-12.868012,-80.265434
23.649632,-12.038752
-71.70042,19.285074
38.591656,78.64499
8.770951,67.56038
42.656998,70.76344
-43.048443,27.435305
-12.597029,-58.42398
58.888626,-74.27664
-17.419483,-53.30099
38.532608,-52.918766
42.134754,49.18977
64.978905,-57.520706
-21.474096,21.2293
13.786148,-43.336086
-13.170288,-79.79505
-34.98236,-91.03514
13.561533,30.496077
-8.614782,-55.148422
3.726031,53.63685
-52.373554,-21.393873
-10.442629,65.127884
37.7941,-52.661465
3.8988924,-32.228912
-32.846325,9.800581
87.608345,-13.3497095
2.4091437,-32.010628
-77.465935,7.922425
81.70874,-35.85121
30.79838,25.756525
75.79937,33.12724
26.738117,-2.7961285
34.933334,61.006443
14.62128,-41.0736
43.24124,49.322357
25.585175,-67.6665
29.839676,22.556782
-39.42861,11.028736
2.253614,-95.28348
-68.7499,-72.23451
-27.79872,-6.988285
-9.137311,55.493855
-14.067629,32.064766
-19.78658,-43.867226
26.799536,-38.060295
39.294502,-58.993084
36.685223,-1.5708913
-18.332962,-85.28173
-23.53318,-58.646805
-71.98341,18.722815
-72.35731,19.041525
44.147797,46.811943
14.153857,-25.963154
23.384018,-62.86019
24.431883,-30.110685
-51.196877,44.21687
-73.0544,42.77096
34.9801,61.541676
28.099674,-40.648396
26.672201,-39.31406
-17.109148,-24.680906
45.845634,-23.465775
38.72484,-20.987913
-78.35402,52.835197
-45.69412,21.201948
-14.354107,-8.001557
-58.410267,-69.17828
70.76542,-56.588596
-46.17226,78.357124
-0.12943055,-68.275536
-27.828552,-8.358352
-12.867957,-80.265366
16.935976,55.416275
-62.661694,28.269123
2.1265807,-23.78824
69.1829,-14.45973
-63.785587,-48.069077
-44.589634,-80.61275
-22.76073,20.27003
-49.697594,6.0896993
15.954142,-40.18969
11.678593,-92.09881
-16.976484,-26.023605
1.4215629,-21.591837
41.815807,75.29924
-67.0989,-65.81692
-7.6428103,-55.89568
55.53397,13.074536
-52.526733,-26.587667
7.1860228,-1.2413342
35.139683,47.515102
-24.122417,-56.366417
-7.41753,-19.87563
-31.544838,84.9797
84.09422,22.698997
91.79547,-12.59901
-70.73629,21.91591
10.078637,-37.55387
77.89781,32.04705
41.5365,23.951195
82.429794,-39.494774
-78.14289,53.332363
13.234772,66.90301
-34.725792,-89.26815
-6.3638825,-21.391901
16.467176,64.781715
-59.088017,54.507362
-12.2667055,54.24546
-82.37965,49.339382
-59.014553,11.909007
78.95285,-16.34189
65.16792,-54.167675
-13.433971,-0.17548424
33.351166,81.85219
14.016493,22.416525
-44.86733,21.317192
-81.455,24.219862
-2.4815934,37.415813
76.29462,-57.592487
27.732582,64.49397
22.257341,-70.65895
60.330704,57.988216
-82.090164,24.31976
68.87043,-14.953668
38.55422,62.256683
-0.48611438,17.2709
22.546312,-72.97722
15.757802,-40.348286
80.64294,-34.438175
-64.84926,9.535498
-18.02058,-27.813156
-6.145445,-23.347363
19.188313,64.83763
-82.1281,24.234911
12.970563,20.844
17.650124,89.94159
-34.19665,24.085447
-3.4642339,20.766228
-11.990235,12.903285
2.690894,0.3827321
-34.10771,-1.8658986
38.338367,-59.7451
-7.635397,-19.397276
37.343536,88.10772
-28.86588,11.372945
-49.31279,50.71511
-82.19156,17.529142
24.536926,-30.32906
-36.919067,-9.960075
-58.40783,-0.7815475
42.129513,21.215391
61.46793,1.4789058
-71.06251,-8.990404
-30.808105,85.74065
-39.086185,64.65847
-79.20477,18.317812
25.707098,-10.876441
5.126165,-18.799458
-51.196613,44.21687
-78.150246,-19.790512
-69.39501,8.918449
87.82316,2.3335192
-73.166725,-21.0072
-24.067698,23.043982
23.02433,-49.658646
-22.918718,76.08334
-62.766117,23.44424
39.85012,-58.214478
-5.8378205,-37.349792
55.87537,-33.57894
-21.613876,-79.77562
-26.44163,-58.74818
22.860508,53.91307
90.893555,-9.885357
-16.580418,-100.25112
-13.355157,-0.007743534
-83.41606,23.3895
-42.217323,-19.033392
4.035597,61.543976
80.13443,23.718042
-81.95638,14.023894
-22.815489,48.948284
60.4536,55.56213
-70.21055,24.322615
85.941025,-13.850317
27.660547,44.814533
4.5495524,-47.799145
4.266309,38.090405
-21.315111,-8.962755
-52.040344,-27.685177
43.04987,24.981005
29.394588,18.710838
-14.742524,-78.942116
37.92053,-69.905334
91.96286,-7.5152397
-87.17888,47.795296
-0.8717202,-102.4566
-49.267063,-35.681953
39.238987,-59.26164
-66.9418,-7.082149
10.639833,-13.227792
-18.508701,-26.289854
-12.525545,67.10532
64.97834,-57.52082
32.783257,-61.899693
-60.257412,-3.5116217
-58.697823,50.37182
-77.19041,-21.74537
-65.40077,9.675374
24.52269,-29.30343
-85.88945,46.458687
-21.900822,49.951683
12.345817,4.039119
-16.566803,-100.45568
55.308044,63.773342
-21.452757,-25.873844
-14.592975,35.35838
23.3655,-12.354227
22.854832,-29.13172
-3.3659449,85.62512
-15.978723,85.76614
1.639265,-14.912088
39.7164,-21.155365
-1.6986643,36.065117
-11.936319,-45.7929
-69.49281,-16.616137
20.02462,-95.68893
-0.0036285594,40.13486
-60.535,10.918408
-78.373215,8.968436
14.3169155,66.387184
-11.825072,-81.3406
78.4755,32.30617
-90.69779,-5.4875016
59.031746,-40.06874
-51.048374,7.4222593
-53.911865,25.394958
-89.21619,-6.877027
-34.293232,44.76669
-68.33221,21.865221
-64.03757,-51.17076
-68.46347,-17.581964
-64.921936,22.93126
-66.0383,9.1928835
-90.92117,-6.618238
31.307755,-30.603577
-50.278275,-39.8827
-22.830563,48.93607
11.971618,34.183384
51.476673,-79.628944
-56.76912,-30.713608
-38.649612,24.678368
43.103283,47.996765
51.450523,40.947685
-89.18088,-7.334335
13.104378,20.221714
41.45245,24.136627
-9.966846,-40.145977
-19.145576,-25.687681
22.493607,-48.384056
27.669565,47.893436
70.72767,-35.50806
-7.0215383,-49.22281
32.1316,62.08362
-16.314241,33.095005
-26.018665,46.15604
-40.31574,-82.43225
61.281097,33.861343
59.134987,-37.302006
49.952175,42.66868
-67.737564,-71.1385
41.136528,83.651215
-39.517128,22.465782
-31.05626,49.878242
26.500874,65.178444
41.36796,-14.294485
12.473076,5.0095525
65.99301,-11.841541
-53.24681,-25.277294
-49.508896,-40.378895
-13.051801,32.64821
-67.69267,-70.53804
-9.765566,68.94749
-41.197227,-20.014395
80.045586,26.11181
-31.415413,22.803158
42.121384,82.00999
-3.754613,91.29286
76.72368,-56.17028
61.80968,25.760788
-47.7973,-20.974281
29.084475,18.463758
-27.138716,-10.343366
-52.086266,-42.5642
65.86856,-54.204662
-49.95363,-42.59618
29.038342,-40.04008
-34.138638,10.1048155
-52.104954,76.829834
-37.57253,9.788747
61.35007,55.785217
26.159609,-6.385414
9.015925,-16.812292
-43.44527,27.395771
47.76418,9.493605
-72.81827,8.264244
41.48718,-16.095211
76.28371,-36.859104
-41.45047,-14.714457
39.736668,87.89873
25.068344,-68.31159
81.26232,22.513563
-90.51516,-7.1257052
-38.247402,24.652088
-40.09997,-13.271935
40.11481,12.095086
-83.540924,-40.03697
-23.628588,-60.976555
10.614101,-13.577314
3.228167,0.22199018
-2.2505481,-32.364388
-34.66289,-0.39050812
-31.093117,85.11897
92.03182,-10.009866
14.831914,22.78895
-75.9172,42.86979
12.144658,-49.180016
31.54166,90.31072
13.944206,-43.160706
-6.753949,-48.65014
-25.1089,-36.299522
84.19827,12.88003
-13.230264,-8.757525
32.72378,59.272095
24.252548,18.072086
-28.851015,83.141846
-81.99084,-40.76235
18.777357,62.846703
61.588486,-2.0045626
-6.2463007,97.546524
15.96546,-40.26224
18.042175,89.16192
34.957424,47.66183
20.33208,55.474678
58.789806,36.390522
10.107193,-69.983185
-81.67445,24.12011
0.094777346,34.946323
39.50097,-72.88557
-25.31516,-13.31491
-80.06978,-37.887802
11.414508,-90.97284
-46.125248,80.069305
57.97427,9.353644
-41.81819,62.85505
22.320671,2.1106684
-39.854584,-20.689047
-100.24411,-5.6970944
12.053562,2.2695408
94.292145,1.4009918
91.683876,0.6563198
42.06354,82.267975
73.50247,-34.423306
39.11018,88.128204
42.699963,21.575731
-60.23792,53.874886
27.672586,23.029306
-29.539211,-45.564445
3.6625674,-22.754114
-69.26995,-44.494965
-67.731155,22.817207
-37.41031,-13.278344
-24.713394,-4.68126
-34.04734,46.50648
73.896324,-35.729313
-46.02025,9.679501
0.9959837,-32.230396
39.509842,88.01634
-52.05604,-27.646482
-13.75864,-42.93554
30.667797,26.804052
-25.322485,-13.334343
-56.95473,-46.006973
68.545105,48.055836
23.840977,63.116714
-54.108833,-27.663462
-0.040657505,-95.870804
17.29433,54.18845
47.709156,44.716003
-70.21831,25.029352
62.288074,-5.3285775
-55.58926,71.84404
-1.1616383,32.25499
4.577535,-47.785393
57.760666,-73.277626
-27.540947,-13.845144
22.780434,-70.725044
-6.948139,-41.793667
39.602116,-2.1382818
15.301169,-40.680096
45.669964,-36.597805
37.670395,-74.31039
-54.84981,48.185993
-31.083366,49.888138
41.57019,-16.574316
9.293041,-52.474586
-100.24411,-5.6970944
55.808083,12.796953
41.24455,-16.887642
77.10197,-57.624836
-0.23437937,-63.414608
-68.061165,-17.496851
18.49262,88.7252
84.50838,-14.372093
49.734074,44.59095
-98.49721,-21.44576
15.1030035,22.492079
42.064507,-14.78739
-0.03946062,-95.86658
45.89134,-6.565681
-52.113033,-42.512512
-0.8717202,-102.4566
-73.66227,-8.834437
26.31892,86.89477
38.874325,77.8476
-63.785736,-48.068836
4.682928,-2.5186057
-8.263026,-48.58637
-50.26164,-56.612762
73.7778,-15.450673
69.183914,-14.459116
-13.238615,85.08449
-36.351284,86.979294
-36.806576,-80.86231
-7.3560505,7.7598095
-74.58563,-25.442242
-31.321396,85.13216
20.22491,55.48525
39.031437,-53.084213
53.037186,39.75772
-66.8914,-7.0699873
59.249233,6.900162
59.220325,4.2679863
-0.041413266,-95.87047
8.330881,-17.931675
-16.289083,85.48057
-4.823788,77.63868
-5.085451,99.4049
17.153715,55.764763
45.994766,21.87759
24.510862,-29.157919
67.396835,-12.10647
0.759297,78.18005
-20.273664,-24.53523
-100.24411,-5.6970944
-32.3138,24.48333
-1.7176185,-69.888565
-0.704865,17.851109
85.35551,-13.977552
3.1000881,0.30331436
-78.61205,18.457209
-39.327396,-21.077354
-64.57183,-69.13769
-66.1248,-6.3880033
53.42125,-79.54516
9.385833,65.421844
60.101135,-57.249126
-74.61717,-25.421465
59.095837,33.51694
79.82367,-16.428225
24.648315,48.28527
-22.875835,22.220455
6.5701632,53.553226
54.314476,38.513256
-9.765566,68.94749
95.20701,1.0700372
23.587025,-69.91255
63.048145,24.651901
86.5298,12.618574
-8.008609,-47.644432
-42.706963,-78.12959
38.88175,-67.67418
2.2962172,-21.240742
-4.356404,78.06517
38.82379,-53.629463
-26.477236,-15.718195
15.800279,4.4542437
59.020824,-73.88142
-73.58777,-26.260227
-0.041631572,-95.87061
65.29211,23.758583
1.3803865,-90.65037
36.598373,82.34876
-9.3626585,55.45173
-6.81553,-39.392666
18.957365,65.155914
-67.22197,-66.77291
-6.9236164,-32.82278
-25.027697,-2.4998133
64.42285,24.752645
7.5853343,-71.12305
-25.621758,-14.255165
38.859047,9.718106
35.178165,61.62462
-9.806358,31.829422
1.1660259,-48.119293
-18.121777,-83.72749
-9.124842,-55.62416
28.89546,25.463356
-68.05582,-17.494875
-60.307995,-3.5983803
23.880014,-32.223927
-5.987654,-1.1939014
85.59437,8.862627
13.223242,-23.35147
-36.350067,86.98433
46.012604,-6.9063997
30.92062,-38.693874
-18.097265,-83.67331
2.4658287,5.1264653
39.441586,87.16105
1.9749738,-14.01406
-60.321518,-3.6721628
30.259417,22.493402
-25.459927,-13.773612
0.5654131,-48.788353
-38.334103,-6.7856245
39.811222,-67.66684
-2.2036645,-30.771933
70.389725,-35.528652
-32.90953,45.453403
